ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,ms,true_label,p1_label,p1_crash,p2_label,p2_crash
-0.575008209896693,-0.09057902607935392,9.731759071893862,-2.202117146956714,3.2099240251658276,-1.6381540021597247,-0.6046475366810002,-0.14839293612224064,9.774566071948458,21,0,0,0.1537,,
0.17255080755265592,0.4273548659264661,9.671847812679678,-2.518454896241166,-3.4924823889029484,0.7643804439228872,0.1717329308404288,0.4756335157586293,9.649214363864031,22,0,0,0.1537,,
0.2143745157923558,0.16866211030702183,9.983747011996574,3.4948537489211677,4.211802836898979,0.10746000774699581,0.16385149736654786,0.2399580767522288,10.008473400991063,23,0,0,0.1537,,
-0.17322205511037814,-0.10308815287996101,9.490786562682695,5.192096797042958,-0.021286536915743323,1.9253236320522586,-0.1544832519443037,-0.09659937893031251,9.56999083779765,24,0,0,0.1537,,
0.26800578113486834,-0.0203533333525962,9.682390681258967,2.7621125765804315,1.9332716749739483,2.5372808158900964,0.30053971791943856,-0.10626911985247003,9.653732620190512,25,0,0,0.1537,,
-0.07345737202083247,0.280805013897942,9.706629807853686,-2.547222014657921,-1.5130832649610841,4.215588677670329,0.01233005973322121,0.18640747312332873,9.785215507748571,26,0,0,0.1537,,
-0.47118562863671015,-0.13683539345190604,9.764002564022956,-1.2796029909260946,-3.485758403186952,-1.072082315881369,-0.5832623740758581,-0.16706130949266942,9.706473043792892,27,0,0,0.1537,,
0.20812083122728905,-0.08353871874257114,9.610308902493188,-3.0821716234946055,-2.194488720860804,2.412248796209536,0.14984231160902095,-0.04333810384249788,9.655626720788003,28,0,0,0.1537,,
0.07770137420866748,0.3144686168138158,9.659639478875246,6.845569775215509,0.24306530408662244,4.093558353472867,0.1298055592312619,0.3125331401249235,9.54805968961574,29,0,0,0.1524,,
-0.24146817233961523,0.21332536266110766,10.015746087948939,-0.5303776577676238,0.4944390798045337,0.7817116581296178,-0.3186766891437036,0.29229998446823124,9.953788243792154,30,0,0,0.1537,,
0.24171731198924729,-0.1840583739223679,9.685523012124413,6.879831896874583,-1.2239769312142277,3.3537150129077222,0.18725732115705374,-0.16533805616657923,9.75222329159108,31,0,0,0.1524,,
0.1508936410992576,0.26878144498359663,9.653251994009938,-4.2756695511367875,1.1012458988298142,1.0513320007133824,0.2626482967604848,0.16728296644292112,9.616800837633416,32,0,0,0.1537,,
0.25352527532219626,-0.1963718663050437,10.05068242801926,-0.04482488873479319,2.0012399148198616,0.5556052549786171,0.33417999561948036,-0.2057061801552665,10.060305682876574,33,0,0,0.1537,,
0.5119025432751073,0.10681535414224348,9.82905043048198,-0.20264413990674285,-1.9762559277715792,-1.5826026460919893,0.4959833189832286,0.035845972538615004,9.787371303638329,34,0,0,0.1537,,
0.10429230820547714,0.31575776027653335,9.715818518456093,-0.9588026245694228,1.923589421818376,-4.540855343401006,0.1291808077277671,0.29532584864926337,9.678802966988265,35,0,0,0.1537,,
-0.3581738368655731,-0.49735558825291915,9.7058911360351,0.2337028294540115,-1.011915712320569,-2.2883599171441613,-0.3911562671135807,-0.368589341240536,9.71480106428198,36,0,0,0.1537,,
-0.2374885976555364,0.15091646128211558,9.733795016279503,4.95723603467944,-5.935900778325147,-0.44124525916447577,-0.180869995201222,0.08124703571113544,9.702246020293687,37,0,0,0.1537,,
-0.27137810717443145,-0.6766003181806872,9.7717344573382,0.21805015510134348,-6.393423263996799,0.28292612642571974,-0.2625166142493255,-0.6890274163664487,9.790063758839684,38,0,0,0.1535,,
-0.2661462422267936,0.2568352942174346,9.89512283027127,-0.16335646859243558,0.7274472760573509,1.6460529819494063,-0.3002627588884198,0.275819367494464,9.939050525523982,39,0,0,0.1537,,
-0.10361952565078249,0.29939388452833815,9.938356442173461,-0.4409656767825131,-2.448774737930483,1.7386748069051579,-0.10805698639354597,0.3254713647705426,10.020000493370235,40,0,0,0.1537,,
-0.017059459643263164,-0.14696755739758333,9.994645898373047,-3.948807803037166,4.864531924889326,1.3771367374885046,0.004471709385827249,-0.13097145453025108,10.067651924515719,41,0,0,0.1537,,
0.333944352531438,0.12599116782947006,9.768246568529335,-1.4102628096155594,1.513464255692867,5.441239497653897,0.2944248027380043,0.06155745772358674,9.762798917816204,42,0,0,0.1537,,
-0.24740181168887893,-0.027141245141020776,9.86820559269395,-1.0990469105692369,-2.8010607372321004,2.193904678077116,-0.20038143305275863,-0.0894922022599529,9.801311565215924,43,0,0,0.1537,,
0.3097670144219386,0.17206326452559162,9.67273069755304,4.937645883781786,-2.7959974680122652,1.3846808893677773,0.3824264603056221,0.2075912799973395,9.688368722009429,44,0,0,0.1537,,
0.6835808563184563,-0.606723019530604,9.546984258807665,2.512670117801094,-1.5526630380386317,2.0605001136062766,0.6993900489542254,-0.6843953076833958,9.570725015755757,45,0,0,0.155,,
-0.003403411534520544,-0.17631810731771388,9.748388330151847,-3.733972769039175,-1.60078015698755,0.6516753019834305,-0.025906503138921105,-0.1269549060356859,9.710581665614232,46,0,0,0.1537,,
0.12890358660173087,0.23187934826602508,9.872141093645482,-1.1332582114899619,-6.773094053536255,-2.651137326671199,0.07336647099859339,0.10591849323013869,9.855742872519736,47,0,0,0.1537,,
0.24435478298687033,0.17779559397631575,9.878949028107979,-0.9493094059281755,-0.8254778716482079,4.506230831144627,0.21029952126609797,0.11795241895349867,9.968404067876897,48,0,0,0.1537,,
0.9334194961913183,0.04979696556239237,9.873015257145953,-0.25203876372206807,0.33702424260198866,-1.7303145910152864,0.8711037224207677,0.12623030543939356,9.791333551357045,49,0,0,0.199,0,0.0001
-0.2881578810157711,-0.013838697128899456,9.945776182363785,-6.904250827627089,1.9894838245527695,-1.6691772017935995,-0.21198425410828625,-8.436814297255006e-05,9.913029494992575,50,0,0,0.1537,0,0.0001
0.14275577930876432,0.6045949463883178,9.879061784186899,-6.049018765110844,-0.6711273631054011,1.9055697234113558,0.1026532857899585,0.5218079025717709,9.936689659733183,51,0,0,0.1536,0,0.0
0.7020682398721572,-0.11297531508669657,9.700813312445453,0.913189590408618,1.2470272004655647,-3.263383602426015,0.6713483993519015,-0.08667568108534066,9.76990520924822,52,0,0,0.1555,0,0.0
0.8841129446782635,-0.34394913609504113,9.912580450274135,1.0433798525007179,1.9446242942879968,0.8401543222456396,0.9008033472924841,-0.39687335534092083,9.958471675659379,53,0,0,0.1751,0,0.0
0.3302271836285458,-0.2937612311170818,9.763441579879554,-0.42915116636469974,-2.0138438926421114,-1.5460314562002,0.31095691456833213,-0.32569018770927,9.664487864714104,54,0,0,0.1537,0,0.0
0.19370295675960744,0.22703134133266828,9.879103740405672,-1.0669435968957843,-2.209292542462789,-2.217065317279344,0.14425258473105457,0.3597259344364214,9.881574791613378,55,0,0,0.1537,0,0.0
-0.06282667447055582,0.27882655524797345,9.756492910088726,2.670346471014044,2.504172530580031,0.3647247076320007,-0.02868441843028944,0.34089702156103074,9.690849211946379,56,0,0,0.1537,0,0.0102
-0.38301900243269915,0.5889606800329484,9.93746672509545,-0.44969207331339656,-2.39189026468426,-4.662144928423222,-0.3220881708339294,0.5802004089148785,10.117657632923033,57,0,0,0.1536,0,0.0002
0.008632500703834898,-0.13926476246006478,9.51303298533222,1.6862490742077711,-1.6420514670272501,-3.7497351916692434,-0.0065098862429905195,-0.09944977920268086,9.507898747392334,58,0,0,0.1537,0,0.0002
0.1044613246961556,-0.24388927682671582,9.714517153693516,4.99072918847537,-5.403460433104826,0.4908451166408333,0.1110251469475709,-0.3946904781839303,9.74777614653106,59,0,0,0.1537,0,0.0002
-0.154710662081277,0.7279818508200192,9.655179921142906,7.154123544031443,-2.53152364781112,1.0721119589446477,-0.18262048073138723,0.7583134222016316,9.654976988949604,60,0,0,0.1502,0,0.0002
0.0479382954697709,0.12307358118440997,9.940401391028109,3.9377718283871754,-1.1703982366966241,1.2650292225924207,0.11672155154036687,0.2311891365720774,9.996198988597845,61,0,0,0.1537,0,0.0002
0.006465724235907526,0.6402060685026737,9.941734435217072,-1.2341010721650671,0.4227644710402948,0.7802525072114335,-0.0970524918980674,0.5896386189355994,9.96821251548388,62,0,0,0.1532,0,0.0002
0.36358848792442544,0.23756783854556893,9.569210111093216,0.4309903721255096,-2.1011225808674263,0.5610534468592676,0.4373817116138071,0.2691970631407152,9.57673087882624,63,0,0,0.1537,0,0.1302
-0.2009099151519951,0.8427919776080816,9.942730619301331,2.5032230935230593,-2.7257273504735418,-1.1426364083538283,-0.15996755525680503,0.8252620970285467,9.938393359640532,64,0,0,0.1271,0,0.0102
0.1886743250953651,0.11728518613012291,9.843420946742631,5.722304098146873,-0.1328460324175696,-0.6572674635207685,0.1269434499000613,0.11221419125143853,9.791106068181385,65,0,0,0.1537,0,0.0102
0.5771759498750064,-0.048103147471504494,9.759958305279667,1.1912665982441362,4.827114632888277,6.055165996842208,0.5758190536626787,-0.023035932506056907,9.750033014119174,66,0,0,0.1521,0,0.1302
0.3019908390530227,0.46332083999821616,9.712107118912192,2.9363008342840824,1.9329032106056947,-2.743595037917977,0.30058577700229844,0.38507376093856566,9.757977669801958,67,0,0,0.1537,0,0.1402
0.0948744316696794,0.3720104970300068,9.853517853483277,2.685621417471903,-2.770566820276962,-3.0601067199668823,0.08223950561826734,0.3999473386238059,9.822316567122936,68,0,0,0.1537,0,0.1502
0.6893449531190389,-0.17906468453555885,9.808890231365595,3.1719147853480507,2.956802693109431,-4.258549823183733,0.6983772460077922,-0.1222584079665267,9.833644513352104,69,0,0,0.1537,0,0.1802
0.5573442459868793,0.33287135515345295,9.851728694198258,1.194447414266701,-0.08091699408174705,-2.9047619118204624,0.5045752743207118,0.3202788253359796,9.916565855922496,70,0,0,0.1536,0,0.1802
0.022665447127302292,-0.01849742601949904,9.943554634546985,4.249222121577963,-4.838997673229138,7.110647420856312,-0.0632045695061525,0.001947698368980899,10.02294810801037,71,0,0,0.1531,0,0.1602
-0.3535074071253745,-0.5165578631179499,9.662858573418264,0.9824998489006262,-1.3111281036481088,5.05570114283133,-0.3943090426940992,-0.536411699905968,9.69277169026292,72,0,0,0.1537,0,0.1602
-0.45006093695165256,-0.5205160677200301,9.809915179199061,0.21045274499758893,3.1307993368901315,0.10535493813780869,-0.4457758273943381,-0.49566578808374095,9.835774170759276,73,0,0,0.1537,0,0.2102
0.3701690152393902,-0.3017869127543952,9.6682779112354,-0.5419968710613445,1.7194117065770582,3.0386067635234157,0.409112592334278,-0.28191303786449756,9.663430264180933,74,0,0,0.1537,0,0.2102
0.08965670877556405,0.16854679363507155,9.61425909995573,1.217430294899213,-2.3467101518683546,-0.8497089399326836,0.09082718131317187,0.22304765390056347,9.606092686405235,75,0,0,0.1537,0,0.2102
-0.30456166895843356,-0.7685549033978563,9.96375783452409,3.5460621835354567,-0.4106647154050381,0.1850857625780358,-0.2576490099802759,-0.702927599554204,10.003638621860032,76,0,0,0.1519,0,0.2005
-0.16854371034827878,0.23854102375901556,9.652703632442453,2.78430664528281,-1.3030077359446863,0.39523709229305626,-0.13156551975386777,0.13440806697517058,9.640255597407352,77,0,0,0.1537,0,0.2002
0.31136196584330794,-0.22987704216764243,9.929394024285973,-1.9170092705451869,0.3945118326432562,-2.518287052977966,0.22919474718119698,-0.20974116740725335,9.943015910290422,78,0,0,0.1537,0,0.2005
-0.5310520376633063,-0.032898957622408916,9.991746006602153,0.4359010282956287,0.6283290273609597,-2.495580277982489,-0.5212172282112966,-0.028858205704861965,9.932474526786416,79,0,0,0.1537,0,0.1905
-0.6450745033026137,0.09244505910991314,10.122401119498777,1.658170997590434,-0.06961440570347063,1.5734196872355843,-0.719913776304806,0.09909745985072,10.134279251078192,80,0,0,0.1405,0,0.1608
-0.7709669343108781,-0.16015637274625247,9.812905458205602,-1.163387255118795,3.10669355141823,0.4313569344430101,-0.752652416395669,-0.12594651294755288,9.794562418247832,81,0,0,0.1683,0,0.1802
-0.306224228947708,0.05394864470496078,9.870409798842505,-2.949847130828272,0.8116675837455178,0.8150596104302924,-0.2848707659230102,0.011765741887906266,9.781122222048086,82,0,0,0.1537,0,0.2201
-0.01191690903800807,-0.07487712297106232,10.188386566398322,5.252296597145941,-1.114715016190349,-2.4182338458552484,-0.09093467578746618,-0.1087169574340193,10.154971570733943,83,0,0,0.1537,0,0.2447
-0.3017331304993823,-0.23512020262928815,9.97123586596919,-1.8607710891286215,-0.2295333970726443,0.006542137627685178,-0.23666461376013703,-0.29208562388477166,9.961065501455856,84,0,0,0.1537,0,0.0683
-0.2605251916783425,-0.30916869775144007,9.68017644690021,-3.038378804623581,-2.8466210609290172,3.827469499619948,-0.28527968432342754,-0.2293972717569957,9.74186213030541,85,0,0,0.1537,0,0.0496
-0.060819317078392755,-0.030469309178862338,9.701554322586768,-4.783202174746484,-0.9401651153971503,2.0869117250356757,-0.006827447460904697,-0.045668881826164374,9.721079798167972,86,0,0,0.1537,0,0.049
0.17675750964269174,-0.618984248119811,9.437933863983643,-1.1810603295253037,-3.0139087709054038,1.247615719483682,0.15511374552459026,-0.6348781098890303,9.453668978605256,87,0,0,0.1534,0,0.0196
0.11784281071227229,0.26258404077934583,10.016619141169802,-5.4893976483717495,0.3358287291514426,0.40651691073818746,0.1545321911858448,0.3734843367232714,10.03289801429389,88,0,0,0.1537,0,0.0397
0.19173882517627117,0.6901881480799962,9.819288462212462,-3.718795482013489,1.6897711565543385,4.665260128092948,0.23539435796114866,0.614086543767617,9.876914953235756,89,0,0,0.1532,0,0.0297
0.27383751531165695,-0.10793651218045604,9.717605341838837,3.076131016945275,-2.5329782986564684,2.799154574002201,0.25380734459248705,0.0021348990192088524,9.767940971939469,90,0,0,0.1537,0,0.0491
0.024337180252353905,0.3094982399985032,9.36844450168835,-5.979497707299985,-1.7366259738986929,4.01289926233923,0.01587389962981651,0.28757307770063617,9.396924917730267,91,0,0,0.15,0,0.0391
-0.0003520460630495811,0.3664849682543228,9.85261431046722,-0.9897186806178698,1.8508650893822982,0.730155889802944,-0.023240973405161756,0.3512966762143649,9.825243271211567,92,0,0,0.1537,0,0.0397
0.13818090411259526,-0.24571159269990978,9.352308808557515,2.756545740512849,1.787912084609624,-4.317922941235702,0.16010523970065166,-0.21466175027182804,9.431371703938522,93,0,0,0.144,0,0.0391
-0.2749499246982545,0.04175179291212501,9.944095853143958,2.4224114099821423,-1.250836413371699,-1.8023900311270054,-0.3609450305795996,0.0574419619899927,10.02373096895891,94,0,0,0.1537,0,0.0291
-0.016177218055903306,0.3815364547632973,10.04611808729899,0.08917015987833775,3.1061318149931942,1.200166582456138,-0.08661488671805659,0.36021993450096707,10.020296580741626,95,0,0,0.1537,0,0.0293
0.3378377034790801,0.3383734033484629,9.88635584234132,-1.9538166810207365,-1.0345424866885078,-2.241039893015463,0.32725735243045545,0.330758612526591,9.849722543865942,96,0,0,0.1537,0,0.0093
0.48423702690699844,0.436703949617519,9.917483193608668,-0.11264305233479835,2.689622048314553,-1.5051767653719428,0.4421761440008277,0.48096678047287267,9.944166741611342,97,0,0,0.1537,0,0.0201
-0.3879279129201909,-0.07281295622402618,9.46571642483109,6.184835304538733,0.5835143273518473,-4.741373958576484,-0.32962348778842554,-0.06181191535668292,9.584337933320699,98,0,0,0.1537,0,0.0301
-0.09797930940788341,-0.16576532118558981,9.530464447431791,-3.6779948287630084,-0.08521004514370517,1.8493581308235723,0.03435255810968016,-0.14329064141066847,9.504403971673838,99,0,0,0.1537,0,0.0071
0.24182188902079285,0.10645031133996728,9.808810420520913,-0.4433927071130506,-2.169671613950733,-5.079083850328549,0.22504593235613196,0.08846567800309178,9.842184195598483,100,0,0,0.1537,0,0.0072
0.41042006982748575,0.19422978782084835,10.037714853578613,3.4870660714974147,-2.8286974361858515,5.326389536216492,0.45223346462512454,0.13346264244835593,10.03928743768763,101,0,0,0.1537,0,0.0071
0.07875464997518693,-0.023794505613026724,9.661113891307448,-1.0906303335706118,-2.8308257716113774,1.3643543153924755,0.044319189266851126,-0.022785458648244154,9.644321076974487,102,0,0,0.1537,0,0.006
-0.1188942771630013,0.00986715940020831,9.854523204051066,5.479930667615488,1.011164471606708,-0.755191019703342,-0.15385649393069767,0.004238821499920296,9.841285706063918,103,0,0,0.1537,0,0.0078
0.4592015810882642,-0.019164804369691636,9.612833943045601,-4.22573627096089,-6.095537886552325,3.77360480691837,0.4730478907316323,-0.0264310556072669,9.689427082964041,104,0,0,0.1537,0,0.0176
-0.2458861745529457,0.40075918160333557,9.849505251674655,-3.8389881645390727,2.875847251508594,0.05310205908709978,-0.2717724729480366,0.43328680050782536,9.842343447226872,105,0,0,0.1537,0,0.0081
0.7434894951332185,-0.05618478924662438,9.810671135981426,-1.4218049361370872,-1.052466384603713,-1.5423731781029608,0.7609970222341672,-0.07137536174954834,9.890486243013198,106,0,0,0.1514,0,0.0115
0.08480477157037174,0.06436134885796707,10.072715104220345,-3.175979586444275,-0.87838894287992,3.4273842861167054,0.016643429396371978,0.1449341656864273,9.948802181829407,107,0,0,0.1537,0,0.0273
0.24052465714117793,-0.5230029361929243,9.942300306666016,6.868008394626315,-5.8347836623832805,-0.6163943290767191,0.26869439350054264,-0.5052124364529084,9.942223404209601,108,0,0,0.1524,0,0.0024
-0.35263005023416166,-0.6441237429232886,9.698172000304222,-3.972813397096585,-2.982862018654364,-2.951728031923165,-0.3897559800099114,-0.6695332785717819,9.69195774568273,109,0,0,0.1541,0,0.0207
0.16227211535289277,0.28391933371124634,9.64258721170721,3.259004027452748,-2.006825742986424,0.07739925475896002,0.14584573420929425,0.3202108668653742,9.643742248807065,110,0,0,0.1537,0,0.0173
0.20734598435648763,-0.09024380038362474,9.862723565304048,-1.8478098727000956,0.4494728130554504,-2.2491995982530018,0.2428194316928069,-0.04141548864321921,9.896703374406433,111,0,0,0.1537,0,0.0215
-0.7356680248921528,-0.1706760764903486,9.908774851414538,0.23609873598715386,1.2209751212461386,3.922759716499381,-0.7385426662894552,-0.2244153268527024,9.900541858052353,112,0,0,0.1659,0,0.0307
0.13217024615861864,-0.2704361619756339,9.894542851895567,3.4975959522987345,-5.9866297174528675,-4.32422332356062,0.12158336984700363,-0.2847624262328905,9.955968631645227,113,0,0,0.1537,0,0.0058
-0.3017563613652064,-0.2391695804318241,9.972163976931792,-2.8337999433525236,0.7480759733798292,-1.5074019762847413,-0.33202044334126557,-0.2251791653742237,9.926836864930666,114,0,0,0.1537,0,0.0122
-0.19972425245292272,0.5937400207543021,9.853950862350132,0.1703009271011105,2.818836521220753,-0.8042935620032097,-0.26551161135940465,0.6389952365458554,9.7261375437448,115,0,0,0.1531,0,0.0221
-0.06940352263428927,-0.07954674120583966,9.552149060858987,-2.113125285963597,3.9726020049695947,2.3518443649974374,-0.004964928429205581,-0.047184643106354694,9.503514270395435,116,0,0,0.1537,0,0.0025
-0.06147663197395861,-0.2937410257499902,9.781263347852642,-5.275054736545813,-3.872617122625945,2.0469745405549777,-0.07017513971631863,-0.29204416240722814,9.794470841929288,117,0,0,0.1537,0,0.0119
-0.11801608561040758,0.3836823393537208,9.616936052765535,-6.502559958765534,-1.9568081080699598,-3.1272018394490697,-0.1407536814487149,0.29690514753396735,9.620112900113126,118,0,0,0.1537,0,0.0119
0.32742232774427643,0.07988489667976796,9.901047160519209,2.4569483260331335,-3.35337698546446,-2.387374674563346,0.3020291044293745,0.0744871832111388,9.9343618335962,119,0,0,0.1537,0,0.0121
-0.08975177589209986,0.32156475644371313,9.496667919701684,4.087665504017881,-3.1550482971759113,1.8297943378547528,0.020836701079069417,0.32330543572798953,9.455777890655112,120,0,0,0.1537,0,0.0141
-0.14083589035179783,0.12478472555488988,9.845866327936944,-0.762614745797502,-3.534216548628646,0.9779029920117892,-0.08348534419697445,0.09191471944431209,9.910784571110383,121,0,0,0.1537,0,0.0143
-0.10990814021978465,0.039388095851446,9.591957357485601,-3.1331076720099014,-2.135432714822357,-3.5983969165546363,-0.12658104516723603,0.0018182508179347828,9.680291719637223,122,0,0,0.1537,0,0.0143
-0.1012328847671074,-0.25605096084840717,9.383271906980534,1.2132236527983815,2.456418223328307,3.1439626960844986,-0.07335250500452248,-0.18538564391669465,9.396532244255228,123,0,0,0.1504,0,0.0128
-0.08260765332914845,0.036545040356478105,9.991477580550793,-0.9310107771379645,-0.30432809081944917,0.7675994095682988,-0.12413599808354298,-0.006379496813578994,10.066440816379403,124,0,0,0.1537,0,0.0128
-0.5626524527967558,0.12796824222761216,10.017757778935682,-0.5435010258199503,-4.812830814507997,-2.4322557536963587,-0.6745510145308653,0.08597755717772051,9.997740641319483,125,0,0,0.1522,0,0.0143
0.0166119702445242,-0.30111120957722864,9.815776150499378,-3.6700973183835304,1.8686442991859769,-5.115087544805387,0.0348682423155468,-0.39234080597485776,9.798893835969935,126,0,0,0.1537,0,0.0141
0.02884748740941159,-0.0820970371265126,10.078902430417864,-5.550419940744378,2.598842921198091,1.4774259764698385,0.03400157851809578,-0.08030315062922001,9.99047186184219,127,0,0,0.1537,0,0.021
-0.06905015647326594,-0.2809803147395083,9.846733722005265,2.2915205472469884,-0.0857196458047642,-4.799171417235399,-0.1698627274593468,-0.2237479893934407,9.870730086724551,128,0,0,0.1537,0,0.0208
0.240047590414116,-0.4969520256225113,10.007332536770873,-6.175106630255115,-4.406128478748761,-2.260391413807433,0.24830367787520335,-0.5280263386064286,10.02696351780886,129,0,0,0.1537,0,0.0305
-0.40299564999158827,0.25829577416022426,10.075936656571914,3.2060620011961634,2.996151557119391,-3.6017057318004158,-0.33910608160463274,0.19278650864087105,10.078509843746874,130,0,0,0.1537,0,0.0503
0.5886855393888666,-0.3706403377727236,9.77244756754739,-2.990398388204064,-2.2508970507488786,-1.1194965296850907,0.6266430217755875,-0.3545795549031752,9.932133738335345,131,0,0,0.1552,0,0.0703
0.009709986516843376,-0.022143136850557632,9.751216288740304,5.957584988979963,0.7933229221590306,0.302636157977395,0.05937643083353375,0.03120941274704824,9.71071222449432,132,0,0,0.1537,0,0.0407
-0.18589865692636562,0.011069625465338231,9.627631045055963,10.008960005734995,4.557012974388155,-1.1790370425391872,-0.3244580009534159,0.08483181968378903,9.593840445422464,133,0,0,0.1068,0,0.0316
0.052935840224224574,0.4976258014384736,9.768554081093166,-0.2595082440808127,3.2346173141535592,-0.3503291194949712,0.0991939591403858,0.44942883226221264,9.833621345388623,134,0,0,0.1537,0,0.0216
0.34692951825007684,-0.1664212372758344,9.905052231523404,-0.6116979286424256,1.0704422471434771,-3.581316272059086,0.338679153355035,-0.19638974733483572,9.91818837404492,135,0,0,0.1537,0,0.0368
-0.029516177981624737,0.09146123363823999,9.67405475821785,-1.9760289075986064,-1.5042832365175762,1.1474031474627309,-0.010252465677451965,0.13053896847538515,9.699144934378834,136,0,0,0.1537,0,0.0368
-0.40875446621881106,-0.3728761989510193,10.024401158064562,-6.2463478179292995,2.6209385039172615,1.5784386307979479,-0.4399746298475738,-0.3941879801771565,10.027135652075959,137,0,0,0.1537,0,0.0496
-0.05811192017574538,0.6610412114716472,9.849490678366163,5.47792652508848,-1.6616470312240401,-4.1595912429249875,0.029247367306893333,0.6417810846532755,9.852310436786558,138,0,0,0.1531,0,0.011
0.18612766529358532,0.30164858109783643,9.648603900317534,-2.18232005245531,-6.605296928807123,-0.3777962656288119,0.31486970434228867,0.29091252920820326,9.694821613072373,139,0,0,0.1537,0,0.0404
-0.3598046404290314,-0.40546173104465894,9.80548190233874,-3.682202622152244,-0.3430011097808316,-0.32509307176269164,-0.39248097855879494,-0.36432224415430564,9.794803214413786,140,0,0,0.1537,0,0.0591
-0.3165068576477166,-0.547352053302826,10.221483724997045,-2.2496025864354157,-3.4729130691143872,0.3658278813772774,-0.2289087568997179,-0.5488861645947435,10.293473416364495,141,0,0,0.1456,0,0.0112
