ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
-0.4046,0.1931,9.8839,0.05,1.8733,1.0416,-0.4484,0.1558,9.8736,22,0,0.15370659276867144,,
-0.0356,0.0632,9.8335,3.1091,1.4061,1.5579,0.0406,0.1216,9.8494,23,0,0.15370659276867144,,
0.5909,-0.105,10.0255,-7.7592,-1.8747,0.1791,0.5894,-0.1231,10.0937,24,0,0.15139299940530368,,
-0.1031,-0.0862,9.8543,-4.7631,-6.681,-2.0116,-0.1287,-0.0902,9.8323,25,0,0.15370659276867144,,
0.1716,0.0404,9.6113,1.8084,-0.5669,0.8796,0.1898,0.0392,9.6575,26,0,0.15370659276867144,,
-0.5461,-0.1566,10.154,0.7794,-5.6791,-3.1732,-0.5199,-0.2807,10.1137,27,0,0.15370659276867144,,
-0.1677,0.2265,9.6076,-1.7076,-0.2968,2.7537,-0.134,0.2467,9.7431,28,0,0.15370659276867144,,
-0.0103,-0.1539,9.8154,2.7189,-1.0338,2.6591,0.0007,-0.1201,9.7662,29,0,0.15370659276867144,,
0.3928,0.4782,9.9041,2.2543,1.9078,3.2718,0.3132,0.3746,9.8385,30,0,0.15370659276867144,,
-0.0871,0.0493,9.728,-0.3265,-3.3971,3.0671,-0.0394,0.0279,9.7806,31,0,0.15370659276867144,,
-0.0609,-0.3107,9.8206,-0.5481,-2.1939,-1.5982,-0.0985,-0.4013,9.7903,32,0,0.15370659276867144,,
-0.1614,-0.2779,9.7908,-5.8522,-3.883,-2.8515,-0.2416,-0.3834,9.7014,33,0,0.15370659276867144,,
0.1437,0.3883,10.0299,-3.0877,-0.7828,0.9311,0.1606,0.3992,10.0606,34,0,0.15370659276867144,,
-0.3916,-0.9308,9.8785,6.0896,-0.6402,0.5717,-0.336,-0.8722,9.8178,35,0,0.1075099051235948,,
0.1076,-0.0704,10.3106,-7.2929,-0.7574,-3.2501,0.0844,-0.0472,10.2468,36,0,0.14890546482029687,,
0.4051,-0.1467,10.0064,1.1854,-8.991,1.8775,0.5311,-0.1029,10.0536,37,0,0.1474731713707694,,
-0.1509,-0.3019,10.1167,1.4194,0.5634,0.4676,-0.1007,-0.2941,10.0679,38,0,0.15370659276867144,,
-0.3264,-0.3831,9.9686,-3.7509,0.7888,-1.5416,-0.4282,-0.4497,10.0143,39,0,0.15370659276867144,,
0.5292,0.076,9.9043,1.6191,-0.114,-2.2324,0.5245,0.0634,9.985,40,0,0.15370659276867144,,
0.0442,0.0126,9.8764,2.662,0.4014,2.1394,0.1312,0.0422,9.7914,41,0,0.15370659276867144,,
0.5436,0.2686,9.5406,3.0269,1.5873,1.5822,0.6708,0.3297,9.5441,42,0,0.13576631878878045,,
0.2824,-0.2816,10.2637,-3.4071,0.0926,4.5383,0.2604,-0.2988,10.3398,43,0,0.0919500514857507,,
-0.531,-0.392,9.7854,6.6199,-6.8607,-4.2471,-0.5552,-0.4189,9.7958,44,0,0.15285920914156506,,
-0.1841,-0.0777,9.6827,-0.726,1.7539,4.909,-0.2128,-0.1179,9.6731,45,0,0.15370659276867144,,
0.2864,-0.1868,9.7565,0.0486,0.4644,-3.3234,0.306,-0.1959,9.7849,46,0,0.15370659276867144,,
0.0601,-0.0668,9.8682,-4.4696,-2.0079,-0.7558,0.0547,-0.0758,9.8703,47,0,0.15370659276867144,,
-0.0885,-0.4239,9.7451,-4.1674,0.1078,-3.1267,-0.1004,-0.4031,9.6906,48,0,0.15370659276867144,,
0.1507,-0.0308,9.8532,-0.9819,-0.7424,-3.0994,0.2035,-0.019,9.8,49,0,0.15370659276867144,,
0.3542,0.0551,9.602,2.5043,-2.2642,0.3389,0.4107,0.0522,9.5599,50,0,0.15370659276867144,0.0,0.013642673133409085
0.0227,-0.4518,9.9324,1.3395,-2.1149,0.8463,-0.0171,-0.4399,9.9188,51,0,0.15370659276867144,0.0,0.0028763776743874953
-0.0067,0.3256,10.1004,-0.1081,3.0931,1.6624,-0.0527,0.3468,9.9356,52,0,0.15370659276867144,0.0,0.022240527797558047
0.1973,-0.0255,9.9564,-3.4605,0.173,1.412,0.1925,-0.0717,9.9633,53,0,0.15370659276867144,0.0,0.02297355335774271
0.3001,0.3052,9.8542,-2.3506,-0.4703,-1.5629,0.3084,0.297,9.8208,54,0,0.15370659276867144,0.0,0.023455481068586085
-0.0343,0.0159,10.0761,2.0233,-1.0821,-3.443,0.0181,0.0711,10.0824,55,0,0.15370659276867144,0.0,0.04339022002440938
0.4462,0.049,9.6219,-6.0145,3.5112,1.5075,0.4826,0.0765,9.6052,56,0,0.15370659276867144,0.0,0.04339022002440938
0.293,0.2222,9.657,1.6391,5.2241,4.427,0.3364,0.215,9.6894,57,0,0.15370659276867144,0.0,0.03262392456538779
0.4767,0.3311,9.8172,-0.0329,-1.6138,-0.0895,0.4492,0.3802,9.826,58,0,0.15370659276867144,0.0,0.01405249599395922
-0.0496,-0.1338,9.4974,-3.3278,-0.16,0.5217,-0.0316,-0.1431,9.5351,59,0,0.15370659276867144,0.0,0.019468437957301313
0.0509,-0.381,10.1304,-2.6811,0.1393,7.9948,0.1268,-0.3864,10.182,60,0,0.14861765847448064,0.0,0.013910257983384489
-0.1496,0.2056,9.7275,-0.365,0.9126,0.3596,-0.0992,0.1411,9.7189,61,0,0.15370659276867144,0.0,0.034037727222648646
-0.5162,-0.5033,9.7355,-1.6157,-1.1952,3.3906,-0.5064,-0.5023,9.7409,62,0,0.15370659276867144,0.0,0.034037727222648646
-0.1545,-0.1459,9.7059,0.7737,-1.1889,-0.6171,-0.1014,-0.1586,9.6684,63,0,0.15370659276867144,0.0,0.053752012936934365
0.0889,-0.0553,9.7136,-2.5374,6.0711,-1.0074,0.0724,-0.0543,9.7147,64,0,0.15370659276867144,0.0,0.0446539814042076
-0.0433,0.057,9.6175,4.0313,8.2066,-1.166,-0.0336,0.0904,9.6827,65,0,0.14658479154438692,0.0,0.024653981404207593
0.0193,0.2569,9.7015,1.7336,-1.1379,0.6901,0.0127,0.3027,9.6136,66,0,0.15370659276867144,0.0,0.02343100394244824
0.0291,0.0208,10.1279,-0.124,-4.3263,3.9738,0.0891,0.1053,10.133,67,0,0.15370659276867144,0.0,0.06404018857225142
-0.0854,0.0561,10.0623,-0.9644,0.736,3.0144,-0.0592,0.1158,9.9891,68,0,0.15370659276867144,0.0,0.03209574412780698
0.059,-0.0305,9.8908,-0.962,1.2912,0.1362,0.036,-0.0169,9.8987,69,0,0.15370659276867144,0.0,0.07792827608788093
-0.1933,-0.0425,9.8066,-1.0322,-1.6295,-1.1576,-0.2379,-0.0252,9.8635,70,0,0.15370659276867144,0.0,0.06792827608788093
0.1844,0.646,9.4605,-2.1743,0.4999,1.922,0.1948,0.5875,9.3973,71,0,0.15203591309278558,0.0,0.059646480656458466
-0.1708,-0.2092,9.6818,-1.6984,0.0667,0.8852,-0.1021,-0.168,9.6191,72,0,0.15370659276867144,0.0,0.04846367433234779
-0.1466,0.2127,9.678,-3.4649,-3.1922,1.7696,-0.2371,0.226,9.731,73,0,0.15370659276867144,0.0,0.04830903515709006
-0.0238,0.2035,9.6006,1.1277,-3.6247,3.9847,0.0692,0.2255,9.5654,74,0,0.15370659276867144,0.0,0.05813237963080344
0.4968,-0.2256,9.8361,2.1633,-3.5266,2.5543,0.524,-0.1544,9.8191,75,0,0.15370659276867144,0.0,0.038132379630803445
-0.3457,-0.2748,9.6505,1.3006,-4.4047,-0.8847,-0.3495,-0.3114,9.5921,76,0,0.15370659276867144,0.0,0.023185833292726388
-0.5291,0.022,10.095,-1.5898,-4.2453,2.7468,-0.6115,0.0423,10.1051,77,0,0.15370659276867144,0.0,0.027132379630803442
0.7808,-0.3744,9.5901,2.2729,-4.5044,1.648,0.7897,-0.4576,9.5962,78,0,0.15751828196831952,0.0,0.01758741820126274
-0.0631,0.4515,9.7847,-2.4907,-0.3295,6.8968,-0.0982,0.4992,9.7768,79,0,0.15314501477372658,0.0,0.013678242749507283
0.0773,0.1414,9.965,0.1924,-1.1168,-0.7021,0.1179,0.1853,9.9295,80,0,0.15370659276867144,0.0,0.028440659382440014
0.2988,0.0305,9.7927,3.8909,2.6764,3.9614,0.3097,-0.0182,9.8586,81,0,0.15370659276867144,0.0,0.033449671320935855
0.0042,0.1055,9.7372,1.5906,0.3745,1.1445,-0.0552,0.1499,9.6505,82,0,0.15370659276867144,0.0,0.03976546079462007
-0.7626,-0.0634,9.9942,-2.8738,-4.3773,0.0998,-0.7335,-0.0781,9.9119,83,0,0.1646191917228074,0.0,0.03344967132093586
0.397,-0.0756,10.0799,-1.7092,2.0726,6.1057,0.4566,-0.0041,9.9766,84,0,0.15370659276867144,0.0,0.039994064466919214
-0.2067,0.2441,9.7792,2.6857,-4.1599,1.3233,-0.2057,0.2111,9.7403,85,0,0.15370659276867144,0.0,0.021445513603962657
0.6305,0.2956,9.914,1.0527,0.3849,2.1985,0.5684,0.33,9.9018,86,0,0.15208732668341593,0.0,0.03144551360396266
0.0017,0.203,9.8476,-0.8091,3.9022,-0.7155,-0.0239,0.1799,9.9257,87,0,0.15370659276867144,0.0,0.04473000849509165
0.2144,-0.1104,9.6344,-1.4478,3.0755,-6.3896,0.2719,-0.0361,9.701,88,0,0.15370659276867144,0.0,0.024254124121535464
0.5306,0.0796,9.8355,2.4962,0.2864,-1.73,0.5184,0.0153,9.8902,89,0,0.15370659276867144,0.0,0.03549401630482387
0.5945,0.078,9.4957,3.2363,3.6179,-0.8226,0.5889,0.0064,9.4574,90,0,0.15395305979708973,0.0,0.012543344835670928
0.5797,0.6939,9.8628,7.5708,-2.0052,4.536,0.5641,0.6936,9.7841,91,0,0.14273167605425335,0.0,0.001303452652382519
0.2007,-0.2745,9.9588,7.386,-0.9616,2.8038,0.2627,-0.337,10.0197,92,0,0.15044291000608326,0.0,0.004180159624494043
-0.0977,0.3564,9.9512,-1.1739,2.8401,-2.0105,-0.0669,0.396,9.9758,93,0,0.15370659276867144,0.0,0.0203837742941414
0.2315,0.1692,9.4961,3.252,-0.5043,4.2827,0.265,0.1673,9.5143,94,0,0.15370659276867144,0.0,0.03053841346939913
0.5269,0.1242,9.7714,-0.3652,-3.729,0.0219,0.4829,0.2431,9.8385,95,0,0.15370659276867144,0.0,0.03053841346939913
0.0611,-0.3917,9.881,0.1906,0.351,-1.0894,0.0564,-0.3476,9.9193,96,0,0.15370659276867144,0.0,0.031135428394772267
-0.2437,-0.0908,9.7078,0.346,5.8157,1.6396,-0.2135,-0.1369,9.7817,97,0,0.15370659276867144,0.0,0.02113542839477226
0.1122,-0.2408,10.113,1.674,-0.9244,-1.7531,0.1858,-0.2831,10.0508,98,0,0.15370659276867144,0.0,0.03130302616013539
-0.3956,0.7004,9.8585,2.8136,2.0041,2.3513,-0.4349,0.671,9.8377,99,0,0.15309497375261916,0.0,0.0011541875523025723
-0.5019,-0.1894,9.7774,1.4363,-2.4725,-3.9279,-0.5184,-0.2432,9.8055,100,0,0.15370659276867144,0.0,0.01107549774413345
0.2448,-0.1544,9.6253,4.5218,6.5469,-0.3647,0.2748,-0.0617,9.7164,101,0,0.15370659276867144,0.0,0.012586589786939446
-0.5951,0.0627,9.9438,3.5852,-0.9638,1.8717,-0.6158,0.0762,10.0194,102,0,0.15370659276867144,0.0,0.021096579224053343
-0.6226,0.0219,9.901,-1.0748,-3.9815,-0.2015,-0.4814,0.0866,9.8114,103,0,0.1537691488359536,0.0,0.021096579224053343
-0.0339,0.4696,9.6857,1.6636,2.1913,5.3787,-0.0872,0.4174,9.6204,104,0,0.15370659276867144,0.0,0.010310885053397188
0.173,-0.6043,9.9508,-6.1472,-3.3606,-3.3778,0.2114,-0.6342,9.9095,105,0,0.15199271031478814,0.0,0.00031088505339718517
0.5766,0.5314,9.7732,-4.1819,2.5026,1.8316,0.6224,0.5501,9.7675,106,0,0.15506662264144572,0.0,0.010310885053397188
-0.1063,-0.0579,10.1839,-0.8402,3.0885,1.1592,-0.0198,0.0337,10.1791,107,0,0.15370659276867144,0.0,0.0009078999787703194
-0.3357,-0.1617,9.3188,0.2743,-5.292,6.866,-0.3656,-0.0932,9.3106,108,0,0.1460367966838857,0.0,0.00031088505339718517
-0.1738,-0.333,9.6507,-0.7471,-2.231,1.566,-0.2102,-0.266,9.6823,109,0,0.15370659276867144,0.0,0.010310885053397188
-0.1106,0.137,9.7659,3.0627,3.8785,-1.8775,-0.1018,0.1458,9.7054,110,0,0.15370659276867144,0.0,0.0009078999787703194
0.1028,0.0857,9.667,-0.3853,-2.7914,-1.2072,0.1061,0.0336,9.6377,111,0,0.15370659276867144,0.0,0.0009078999787703194
-0.2105,0.4343,9.7872,0.9222,1.8881,-2.2212,-0.1368,0.4527,9.7773,112,0,0.15370659276867144,0.0,0.020907899978770322
-0.0299,0.0754,9.7002,-5.2537,-0.2996,0.7384,-0.0394,0.0912,9.7043,113,0,0.15370659276867144,0.0,0.0009078999787703194
-0.006,0.0583,9.8712,10.9902,-1.7781,-0.464,0.0702,0.0158,9.8537,114,0,0.10568150859605091,0.0,0.011418947695303262
0.5245,-0.1549,9.567,1.0066,2.2677,2.7892,0.5054,-0.1604,9.5794,115,0,0.15370659276867144,0.0,0.0208339354817289
-0.3758,-0.2835,10.0542,5.0413,3.8699,-5.0592,-0.4086,-0.2452,10.0912,116,0,0.15370659276867144,0.0,0.010115790004538806
0.1893,-0.1467,9.7441,-1.9664,-2.1458,5.8965,0.1472,-0.1034,9.6596,117,0,0.15370659276867144,0.0,0.00011579000453880679
0.0571,0.1882,9.8044,3.1583,3.753,-1.0845,0.1143,0.0969,9.8351,118,0,0.15370659276867144,0.0,0.00011579000453880679
0.0729,0.375,9.9841,2.3844,5.034,0.303,0.1018,0.4039,10.0389,119,0,0.15370659276867144,0.0,0.00011579000453880679
0.3538,0.5586,9.5941,5.8006,1.8951,0.4736,0.3898,0.5916,9.5676,120,0,0.15318370441863025,0.0,0.010115790004538806
0.1612,0.7523,9.7006,1.3555,4.4379,-1.5028,0.1498,0.7643,9.7842,121,0,0.1508320275976329,0.0,0.0
-0.0401,-0.2077,10.0013,-0.3179,-2.9157,-6.2883,-0.0466,-0.1567,9.9425,122,0,0.15370659276867144,0.0,0.0
-0.5874,-0.2692,9.7744,1.6572,-0.0773,-0.0473,-0.5685,-0.3099,9.7928,123,0,0.15370659276867144,0.0,0.0
0.2894,0.0166,9.9477,0.9699,-4.314,-6.783,0.352,-0.0206,9.8979,124,0,0.1532405209942328,0.0,0.0
0.062,0.1437,9.7963,-0.8855,3.8893,1.9593,0.0696,0.1445,9.8387,125,0,0.15370659276867144,0.0,0.02
-0.2548,0.0411,10.3356,1.5013,-4.327,-0.5196,-0.205,-0.003,10.4175,126,0,0.08911141507696453,0.0,0.01
-0.2879,0.0852,10.1144,-3.488,-0.3745,5.9986,-0.2552,0.075,10.0594,127,0,0.15370659276867144,0.0,0.0
0.0816,0.2462,9.4316,-3.0133,-3.339,0.6818,0.095,0.154,9.4598,128,0,0.15370659276867144,0.0,0.011315430696137161
0.3486,-0.0586,9.7509,3.8778,1.4178,-0.8112,0.381,0.0594,9.7616,129,0,0.15370659276867144,0.0,0.0020274560125928577
0.0634,0.1081,10.0222,1.3594,2.3871,-2.2541,-0.0014,0.0485,10.0853,130,0,0.15370659276867144,0.0,0.0014329885080211473
-0.2141,-0.0631,9.8943,1.7964,1.762,6.8579,-0.1307,-0.1396,9.9584,131,0,0.15314501477372658,0.0,0.0020212238021387946
-0.1401,0.1447,9.9131,3.4568,-3.3118,-1.0947,-0.1091,0.1722,9.9161,132,0,0.15370659276867144,0.0,0.0020212238021387946
0.2982,0.1318,10.2583,0.1051,-0.1307,-1.5773,0.3368,0.156,10.2955,133,0,0.14727083411008693,0.0,0.0014329885080211473
-0.0555,0.1641,9.5851,-0.5669,2.3738,2.4985,0.017,0.2437,9.5806,134,0,0.15370659276867144,0.0,0.0020212238021387946
-0.5631,-0.4253,9.7069,0.8198,-1.2341,2.78,-0.56,-0.4256,9.7753,135,0,0.15370659276867144,0.0,0.0013390955620296542
0.1356,0.1032,9.8344,-2.4402,-0.1238,6.1839,0.0682,0.1771,9.8397,136,0,0.15314501477372658,0.0,0.0020212238021387946
-0.2782,0.0095,9.603,1.2619,0.8764,-4.9165,-0.3211,0.1398,9.5683,137,0,0.15370659276867144,0.0,0.0020212238021387946
-0.1072,-0.2994,9.5404,-1.1386,-0.1174,-1.173,-0.1003,-0.3154,9.5447,138,0,0.15370659276867144,0.0,0.011339095562029656
0.0162,0.3038,9.4948,0.0172,-0.1847,0.0583,-0.0009,0.3274,9.4614,139,0,0.15370659276867144,0.0,0.0017445009674350593
-0.16,-0.4149,9.7754,-0.1962,-0.4463,3.7721,-0.1308,-0.4755,9.6816,140,0,0.15370659276867144,0.0,0.001032475650979363
0.1289,0.4791,9.7646,4.0042,-3.9299,-0.3102,0.1324,0.522,9.7453,141,0,0.15370659276867144,0.0,0.003053145314243624
0.2302,0.4498,9.7414,-0.0808,-2.0367,1.0063,0.1856,0.418,9.7473,142,0,0.15370659276867144,0.0,0.0016673522681733136
0.9048,-0.1921,9.8169,1.25,-4.1859,-1.0769,0.8847,-0.1755,9.6963,143,0,0.1759398646956236,0.0,0.00039252364280815266
0.2147,0.7394,9.4249,3.4241,-0.9075,2.3836,0.1377,0.8033,9.3992,144,0,0.12830148549484405,0.0,0.00039252364280815266
-0.107,-0.1525,9.8761,-2.6546,0.3761,-0.7235,-0.0543,-0.1693,9.9899,145,0,0.15370659276867144,0.0,0.0007590940967572474
-0.0977,0.5489,9.642,-2.5335,-1.9606,-8.4108,-0.1183,0.5941,9.6897,146,0,0.15033055897304642,0.0,0.000588235294117647
-0.0303,0.0859,9.661,2.6854,0.0397,4.1782,-0.0533,0.1328,9.6492,147,0,0.15370659276867144,0.0,0.0009936406995230524
-0.1505,-0.0871,9.5455,0.0405,-4.348,-0.8107,-0.2141,-0.0572,9.5447,148,0,0.15370659276867144,0.0,0.0010928470487294017
0.1649,-0.5431,9.518,-0.0224,-2.0619,5.9228,0.0877,-0.5011,9.5688,149,0,0.15370659276867144,0.0,0.0009936406995230524
-0.0948,0.0396,9.5046,-2.7599,-4.9291,-2.8802,-0.0295,0.0069,9.5965,150,0,0.15370659276867144,0.0,0.000588235294117647
-0.1719,-0.1009,9.9849,-1.2901,2.197,-0.5634,-0.2687,-0.2036,10.0714,151,0,0.15370659276867144,0.0,0.0018923637717919001
-0.0394,-0.2048,10.0363,1.7187,2.0023,-0.4149,-0.0139,-0.2252,10.1051,152,0,0.15370659276867144,0.0,0.03265185744267798
0.2691,-0.1463,9.9593,-3.6809,-4.971,-2.0687,0.2771,-0.1133,9.9503,153,0,0.15370659276867144,0.0,0.03392188189300786
0.3155,-0.1319,9.6072,-2.741,-3.0304,1.2645,0.3262,-0.1044,9.587,154,0,0.15370659276867144,0.0,0.03762262640882943
-0.277,0.0832,9.8135,1.0938,2.02,-3.7783,-0.2867,0.1862,9.8998,155,0,0.15370659276867144,0.0,0.021672494125149856
0.6748,-0.0248,9.8941,-1.0591,0.3108,0.7616,0.6872,-0.0202,9.8767,156,0,0.15545922342768567,0.0,0.021672494125149863
-0.3454,-0.3281,9.941,-0.6252,-1.1283,1.2222,-0.429,-0.2919,9.9924,157,0,0.15370659276867144,0.0,0.011915188937158266
-0.0339,-0.1723,10.0581,-1.7354,-3.0208,-4.0104,-0.0644,-0.1198,10.097,158,0,0.15370659276867144,0.0,0.03816701915963397
-0.1331,0.0161,9.7853,-1.6106,-3.4047,6.0545,-0.1081,-0.0261,9.7058,159,0,0.15370659276867144,0.0,0.04135999412514986
0.7218,-0.4163,9.9169,0.6353,-7.2196,0.3396,0.7437,-0.4655,9.9515,160,0,0.1432087378488512,0.0,0.03084319526627219
0.7502,0.4488,9.4801,0.1805,2.6879,0.1374,0.7061,0.4062,9.4557,161,0,0.152914847841506,0.0,0.01108974358974359
-0.0756,-0.0679,9.3352,-0.0943,0.5144,1.7866,-0.0327,-0.0628,9.2786,162,0,0.11972593210173342,0.0,0.03108974358974359
-0.0171,-0.3059,9.809,-0.5589,-5.2117,-3.0173,-0.0366,-0.3609,9.8095,163,0,0.15370659276867144,0.0,0.01108974358974359
-0.1686,-0.1423,9.8021,0.7694,3.5908,0.838,-0.1916,-0.0921,9.7978,164,0,0.15370659276867144,0.0,0.03177187182985273
0.4002,-0.1421,9.5858,3.342,4.5943,3.0843,0.3805,-0.252,9.5562,165,0,0.15370659276867144,0.0,0.011771871829852731
-0.1716,-0.3071,9.7171,0.5836,4.4596,-2.4465,-0.1643,-0.2614,9.7433,166,0,0.15370659276867144,0.0,0.03177187182985273
-0.3572,-0.0182,9.4323,1.6069,1.3399,-3.1916,-0.3786,-0.011,9.3656,167,0,0.14725823748351777,0.0,0.03211773221328082
-0.2386,0.1413,10.0092,-5.8489,3.6225,-1.9872,-0.2079,0.2305,10.0412,168,0,0.15370659276867144,0.0,0.03301572461697046
-0.2654,0.2043,10.1281,-1.796,-2.0158,4.0702,-0.3213,0.2252,10.1438,169,0,0.15370659276867144,0.0,0.03177187182985273
0.0417,0.0531,9.778,-0.2807,-1.7145,4.6543,0.0827,-0.0145,9.834,170,0,0.15370659276867144,0.0,0.07177187182985273
0.0289,-0.2697,9.8874,2.242,-1.6528,0.846,-0.0384,-0.3214,9.9223,171,0,0.15370659276867144,0.0,0.07446532421080511
-0.1231,0.0708,9.843,-1.0095,6.7866,0.8662,-0.241,0.0726,9.8716,172,0,0.15370659276867144,0.0,0.0741528242108051
-0.0386,0.309,9.7678,-0.5284,3.1807,1.7363,-0.0486,0.3509,9.7481,173,0,0.15370659276867144,0.0,0.0741528242108051
0.1615,-0.2685,10.3109,-5.3381,-0.7229,1.1937,0.129,-0.2651,10.3613,174,0,0.10064207910945971,0.0,0.05434404541897547
-0.2258,0.1008,9.721,0.6931,0.1211,-0.0675,-0.233,0.1618,9.677,175,0,0.15370659276867144,0.0,0.054465324210805105
0.1409,0.0675,9.8186,-7.6804,-3.9196,-3.7605,0.0878,0.0093,9.7904,176,0,0.15114653237688538,0.0,0.034604213099694
-0.1695,-0.0431,10.128,-0.7412,1.8817,3.0691,-0.0963,-0.0709,10.1594,177,0,0.15370659276867144,0.0,0.034604213099694
-0.3691,0.431,9.9472,1.6875,-0.2667,2.6058,-0.3522,0.4998,9.9686,178,0,0.15370659276867144,0.0,0.06520083971326977
-0.1144,-0.025,9.7908,0.1422,0.0703,1.5903,-0.1141,0.018,9.8566,179,0,0.15370659276867144,0.0,0.06520083971326977
-0.1331,-0.0846,9.8003,0.3337,2.6185,3.3273,-0.1362,-0.2009,9.8442,180,0,0.15370659276867144,0.0,0.06495429138979837
0.3907,0.0772,9.541,3.9546,-4.2076,-0.5154,0.3508,0.0041,9.4839,181,0,0.15370659276867144,0.0,0.054604213099693995
0.581,0.0099,10.0089,4.2642,-3.7969,-1.7385,0.6789,-0.0589,9.9611,182,0,0.14395406600963065,0.0,0.02392208485958486
-0.3012,-0.3243,9.9058,-1.554,-3.8165,-0.9167,-0.3014,-0.3111,9.923,183,0,0.15370659276867144,0.0,0.02191076071874162
-0.4765,0.0267,10.115,-5.1619,1.871,0.8442,-0.5151,0.0803,10.0653,184,0,0.15370659276867144,0.0,0.02336303653611346
-0.0202,0.1529,9.7812,-1.2436,-0.4611,2.2811,-0.033,0.0712,9.7377,185,0,0.15370659276867144,0.0,0.02336303653611346
0.0228,-0.1072,9.8008,-1.544,1.187,-2.8645,0.0396,-0.0838,9.7804,186,0,0.15370659276867144,0.0,0.02336303653611346
0.0799,0.2988,9.9689,0.3246,0.8187,-0.8264,0.1526,0.3335,10.0057,187,0,0.15370659276867144,0.0,0.02336303653611346
-0.0666,-0.2091,9.8449,1.2391,2.0694,-1.1397,-0.0322,-0.2001,9.8841,188,0,0.15370659276867144,0.0,0.02336303653611346
0.2426,-0.0845,10.0421,-7.1331,-2.3183,1.2106,0.2374,-0.186,10.0293,189,0,0.15221377687624613,0.0,0.03336303653611346
0.377,-0.2522,9.6827,0.2828,3.7763,3.0948,0.409,-0.2982,9.6584,190,0,0.15370659276867144,0.0,0.04322414764722457
-0.2436,0.0172,9.8908,2.198,2.7891,-4.0758,-0.2942,-0.0113,9.9124,191,0,0.15370659276867144,0.0,0.05341536885539494
-0.0075,0.0442,9.4887,3.7853,-3.2888,1.36,0.0507,0.0582,9.3614,192,0,0.14112829713517724,0.0,0.03341536885539493
-0.2344,-0.3699,9.882,-2.9812,-0.5125,0.347,-0.1666,-0.3172,9.8757,193,0,0.15370659276867144,0.0,0.012156323430165195
0.1834,0.2057,9.8794,2.6895,-0.8644,-0.0882,0.136,0.2098,9.9506,194,0,0.15370659276867144,0.0,0.03316891237378861
0.0634,-0.128,9.8207,-0.0094,5.7246,2.4278,0.0877,-0.1777,9.8645,195,0,0.15370659276867144,0.0,0.04316891237378862
0.035,0.1745,9.8044,1.9737,-4.9197,-6.3386,-0.0254,0.1355,9.8617,196,0,0.15370659276867144,0.0,0.04293444160376919
